ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,PaymentReceived,ReceivedDate,JobTitle,PaymentType,PaymentDescription,Value,HoursWorked,HoursDetails,IsUltimatePayerDifferent,UltimatePayerName,UltimatePayerProtectedByConfidentiality,UltimatePayerAddress,UltimatePayerNatureOfBusiness,IsPaymentDonated,DonateePaidBy,DonateeType,DonateeDetails,Link
11874,"Payment received on 21 February 2025 - £17,355.14",9240,2025-02-25,2025-02-25,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2025-02-21,,Monetary,,17355.14,24.00,This is an estimate,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11874
11871,Payment received on 05 February 2025 - £102.82,9226,2025-02-25,2025-02-25,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2025-02-05,,Monetary,,102.82,12.00,This is an estimate,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11871
11870,"Payment received on 31 January 2025 - £30,944.40",6852,2025-02-25,2025-02-25,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2025-01-31,,Monetary,,30944.40,25.00,This is an estimate,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11870
11866,Payment expected for services on 19 February 2025 - £150.90,11502,2025-02-25,2025-02-25,,Employment and earnings - Ad hoc payments,4743,Lee Anderson,False,2025-02-19,,Monetary,,150.90,7.00,This is an estimated amount of hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11866
11872,Payment received on 05 February 2025 - £627.23,9226,2025-02-25,2025-02-25,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2025-02-05,,Monetary,,627.23,16.00,This is an estimate,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11872
11860,Payment received on 27 January 2025 - £445.54,9527,2025-02-24,2025-02-24,,Employment and earnings - Ad hoc payments,5146,Michael Payne,True,2025-01-27,,Monetary,This was a one-off final payment of a pay award back-dated to April 2024.,445.54,25.00,Approximate number of hours as this related to a one-off payment for a pay award back-dated to April 2024,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11860
11862,"Payment received on 06 February 2025 - £10,000.00",11622,2025-02-24,2025-02-24,,Employment and earnings - Ad hoc payments,4441,Sir Oliver Dowden,True,2025-02-06,,Monetary,,10000.00,20.00,Up to two days per month,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11862
11850,Payment received on 14 February 2025 - £703.49,9226,2025-02-21,2025-02-24,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2025-02-14,,Monetary,,703.49,28.00,This number is an estimate,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11850
11848,Payment received on 18 February 2025 - £418.45,11847,2025-02-21,2025-02-21,,Employment and earnings - Ad hoc payments,4764,Bell Ribeiro-Addy,True,2025-02-18,"Speech and workshop at LGA Black, Asian and Minority Ethnic Councillors Masterclass Weekender",Monetary,,418.45,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11848
11844,Payment received on 21 February 2025 - £300.00,11234,2025-02-21,2025-02-21,,Employment and earnings - Ad hoc payments,4480,Carolyn Harris,True,2025-02-21,,Monetary,,300.00,7.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11844
11838,Payment received on 18 February 2025 - £500.00,3680,2025-02-19,2025-02-20,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2025-02-18,,Monetary,received for articles published on 5th December 2024 and 19th January 2025.,500.00,8.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11838
11833,"Payment received on 19 February 2025 - £3,439.50",11413,2025-02-19,2025-02-19,,Employment and earnings - Ad hoc payments,5158,Rupert Lowe,True,2025-02-19,,Monetary,,3439.50,5.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11833
11717,Payment received on 28 January 2025 - £700.00,6031,2025-02-18,2025-02-19,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2025-01-28,,Monetary,(Includes 15% to be deducted on account of Chambers' fees),700.00,4.00,,True,Moore Barlow LLP,False,"2 Sheen Road, Richmond TW9 1AE",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11717
11828,Payment received on 18 February 2025 - £500.00,6031,2025-02-18,2025-02-19,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2025-02-18,,Monetary,(Includes 15% to be deducted on account of Chambers' fees),500.00,2.50,Approximate hours worked,True,MTUK Solicitors Ltd,False,"6 Gate Street, Lincolns Inn Field, London WC2A 3HP",Solicitors,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11828
11821,"Payment received on 14 February 2025 - £1,500.67",6997,2025-02-18,2025-02-18,,Employment and earnings - Ad hoc payments,5048,Antonia Bance,True,2025-02-14,,Monetary,"The TUC have recently completed their pay negotiations for 2024. As I was employed by them January-July 2024, I was owed back pay as a result. This is a one-off payment.",1500.67,0.00,I have not worked any additional hours for the TUC. This payment relates to work completed before I became a Member of Parliament,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11821
11819,"Payment received on 05 February 2025 - £3,093.97",11413,2025-02-18,2025-02-18,,Employment and earnings - Ad hoc payments,5158,Rupert Lowe,True,2025-02-05,,Monetary,,3093.97,5.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11819
11823,Payment received on 05 February 2025 - £211.53,11502,2025-02-18,2025-02-18,,Employment and earnings - Ad hoc payments,4743,Lee Anderson,True,2025-02-05,,Monetary,,211.53,20.00,This is an estimated amount of hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11823
11815,Payment received on 14 February 2025 - £358.21,11814,2025-02-17,2025-02-17,,Employment and earnings - Ad hoc payments,4504,Wes Streeting,True,2025-02-14,,Monetary,,358.21,0.00,No additional hours worked,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11815
11816,Payment received on 14 February 2025 - £500.00,4321,2025-02-17,2025-02-17,,Employment and earnings - Ad hoc payments,4084,Esther McVey,True,2025-02-14,,Monetary,for 2 shows.,500.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11816
11790,Payment received on 11 February 2025 - £200.00,3694,2025-02-13,2025-02-14,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2025-02-11,,Monetary,Article published by The Express on 10th December 2024,200.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11790
11733,Payment received on 24 January 2025 - £303.20,4017,2025-02-12,2025-02-12,,Employment and earnings - Ad hoc payments,4938,Paulette Hamilton,True,2025-01-24,,Monetary,,303.20,10.00,estimated,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11733
11784,Payment received on 06 February 2025 - £307.79,4286,2025-02-10,2025-02-11,,Employment and earnings - Ad hoc payments,4500,Clive Lewis,True,2025-02-06,,Monetary,One article published on 31 January 2025,307.79,4.00,Approximate,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11784
11779,"Payment received on 31 January 2025 - £2,500.00",11770,2025-02-07,2025-02-10,,Employment and earnings - Ad hoc payments,188,Ed Davey,True,2025-01-31,,Monetary,Advance Payment for book,2500.00,15.00,the number of hours worked is estimated because this is an advance payment upon signature,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11779
11740,Payment received on 25 January 2025 - £156.71,7406,2025-02-02,2025-02-10,,Employment and earnings - Ad hoc payments,5254,Alison Hume,True,2025-01-25,,Monetary,,156.71,0.00,,True,ALCS,False,"6th Floor, International House, 1 St Katharine's Way, London E1W 1UN",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11740
11783,"Payment received on 04 February 2025 - £4,500.00",10930,2025-02-09,2025-02-10,,Employment and earnings - Ad hoc payments,4475,Suella Braverman,True,2025-02-04,,Monetary,For articles between November and January,4500.00,15.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11783
11776,"Payment received on 23 January 2025 - £2,563.60",5988,2025-02-06,2025-02-07,,Employment and earnings - Ad hoc payments,5067,Tony Vaughan,True,2025-01-23,,Monetary,Payment for work done before 4 July 2024,2563.60,10.00,Approximate,True,Confidential,False,Confidential,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11776
11775,"Payment received on 10 January 2025 - £4,899.02",5988,2025-02-06,2025-02-07,,Employment and earnings - Ad hoc payments,5067,Tony Vaughan,True,2025-01-10,,Monetary,Payment is for work done before 4 July 2024,4899.02,20.00,Approximate,True,Confidential,False,Confidential,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11775
11774,"Payment received on 06 January 2025 - £91,200.00",11542,2025-02-06,2025-02-07,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2025-01-06,,Monetary,,91200.00,4.00,This is an estimated maximum hours worked per month,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11774
11768,Payment received on 04 February 2025 - £255.00,11767,2025-02-06,2025-02-06,,Employment and earnings - Ad hoc payments,4462,Tom Tugendhat,True,2025-02-04,,Monetary,,255.00,3.00,estimated,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11768
11777,"Payment received on 06 February 2025 - £7,992.78",5988,2025-02-06,2025-02-06,,Employment and earnings - Ad hoc payments,5067,Tony Vaughan,True,2025-02-06,,Monetary,Payment for work done before 4 July 2024,7992.78,40.00,Approximate,True,Confidential,False,Confidential,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11777
11769,Payment received on 04 February 2025 - £255.00,11767,2025-02-06,2025-02-06,,Employment and earnings - Ad hoc payments,4462,Tom Tugendhat,True,2025-02-04,,Monetary,,255.00,3.00,estimated,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11769
11720,Payment received on 23 January 2025 - £300.00,11719,2025-02-06,2025-02-06,,Employment and earnings - Ad hoc payments,4462,Tom Tugendhat,True,2025-01-23,Writing,Monetary,,300.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11720
11762,"Payment received on 17 January 2025 - £10,000.00",11622,2025-02-05,2025-02-06,,Employment and earnings - Ad hoc payments,4441,Sir Oliver Dowden,True,2025-01-17,,Monetary,,10000.00,20.00,up to two days per month,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11762
11758,"Payment received on 16 January 2025 - £75,542.00",6919,2025-02-05,2025-02-05,,Employment and earnings - Ad hoc payments,1508,Sir Geoffrey Cox,True,2025-01-16,,Monetary,,75542.00,0.00,Final payment for hours already registered - work undertaken between 1 September 2016 and 9 July 2018,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11758
11750,Payment received on 22 January 2025 - £244.34,11502,2025-02-03,2025-02-04,,Employment and earnings - Ad hoc payments,4743,Lee Anderson,True,2025-01-22,,Monetary,,244.34,10.00,This is an estimated amount of hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11750
11742,"Payment received on 01 February 2025 - £1,230.00",11565,2025-02-03,2025-02-03,,Employment and earnings - Ad hoc payments,5161,Richard Tice,True,2025-02-01,,Monetary,,1230.00,20.00,approx,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11742
11735,"Payment received on 29 January 2025 - £12,000.00",11008,2025-01-30,2025-01-30,,Employment and earnings - Ad hoc payments,1572,Sir Jeremy Hunt,True,2025-01-29,Speaking engagement,Monetary,Speaking engagement,12000.00,2.15,,True,Pictet,False,"5 Stratton St, London W1J 8LA",Financial services,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11735
11738,"Payment received on 06 January 2025 - £1,000.00",11736,2025-01-30,2025-01-30,,Employment and earnings - Ad hoc payments,1572,Sir Jeremy Hunt,True,2025-01-06,Guest presenting LBC Radio programme,Monetary,,1000.00,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11738
11728,"Payment received on 21 January 2025 - £10,800.00",11008,2025-01-30,2025-01-30,,Employment and earnings - Ad hoc payments,1572,Sir Jeremy Hunt,True,2025-01-21,Institutional Investor Event - guest speaker,Monetary,Speaking engagement fee.,10800.00,1.00,,True,Institutional Investor LLC,False,"Institutional Investor LLC. 1270 Avenue of the Americas Suite 1100, New York NY 10020, USA","Business to business publisher, focused primarily on international finance.",False,,,,https://interests-api.parliament.uk/api/v1/Interests/11728
11699,"Payment received on 23 January 2025 - £42,788.63",11698,2025-01-29,2025-01-29,,Employment and earnings - Ad hoc payments,5360,David Pinto-Duschinsky,True,2025-01-23,,Monetary,,42788.63,0.00,This is a payment in respect of my previous employment. It is an amount owing from employment that ended in May 2024,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11699
11708,"Payment received on 27 December 2024 - £1,296.41",9226,2025-01-28,2025-01-28,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2024-12-27,,Monetary,,1296.41,28.00,This is an estimated amount of hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11708
11712,"Payment received on 22 January 2025 - £1,137.13",9226,2025-01-28,2025-01-28,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2025-01-22,,Monetary,,1137.13,24.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11712
11718,"Payment received on 08 January 2025 - £1,051.08",9226,2025-01-28,2025-01-28,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2025-01-08,,Monetary,,1051.08,12.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11718
11707,"Payment received on 27 December 2024 - £2,777.80",10624,2025-01-28,2025-01-28,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2024-12-27,,Monetary,,2777.80,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11707
11709,"Payment received on 07 January 2025 - £27,342.12",9240,2025-01-28,2025-01-28,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2025-01-07,,Monetary,,27342.12,28.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11709
11706,"Payment received on 27 January 2025 - £5,100.00",6031,2025-01-27,2025-01-28,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2025-01-27,,Monetary,(Includes 15% to be deducted for Chambers fees),5100.00,35.00,Approximate number of hours worked,True,Lime Personal Injury  (Part of Shakespeare Martineau LLP),False,"60 Gracechurch Street, London  EC3V 0HR",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11706
11713,Payment received on 23 January 2025 - £937.67,10624,2025-01-28,2025-01-28,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2025-01-23,,Monetary,,937.67,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11713
11714,"Payment received on 15 January 2025 - £45,286.80",6852,2025-01-28,2025-01-28,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2025-01-15,,Monetary,,45286.80,30.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11714
11704,Payment received on 14 January 2025 - £400.00,11702,2025-01-27,2025-01-27,,Employment and earnings - Ad hoc payments,1536,Emily Thornberry,True,2025-01-14,,Monetary,"Two £200 fees for appearances on BBC R4's ""Any Questions?"" panels (9 November 2024 and 21 December 2024). Fees donated to local community space, The Crib (Registered charity number 1099205)",400.00,2.00,,False,,False,,,True,Donated by the Member to the recipient,Charity,,https://interests-api.parliament.uk/api/v1/Interests/11704
11694,"Payment received on 24 January 2025 - £1,000.00",10669,2025-01-24,2025-01-27,,Employment and earnings - Ad hoc payments,4475,Suella Braverman,True,2025-01-24,,Monetary,Guest presenting,1000.00,5.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11694
11696,Payment received on 24 January 2025 - £945.00,6031,2025-01-26,2025-01-27,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2025-01-24,,Monetary,(Includes 15% to be deducted on account of Chambers' fees),945.00,7.00,,True,Moosa Duke Solicitors,False,"11 De Montfort Street, Leicester, Leicestershire, LE1 7GE",Solicitors,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11696
11689,Payment received on 14 January 2025 - £500.00,4321,2025-01-24,2025-01-24,,Employment and earnings - Ad hoc payments,4084,Esther McVey,True,2025-01-14,,Monetary,for two shows on GB News,500.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11689
11688,Payment received on 24 January 2025 - £300.00,11234,2025-01-24,2025-01-24,,Employment and earnings - Ad hoc payments,4480,Carolyn Harris,True,2025-01-24,,Monetary,,300.00,7.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11688
11684,"Payment received on 23 January 2025 - £7,334.77",6031,2025-01-23,2025-01-23,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2025-01-23,,Monetary,(Includes 15% to be deducted on account of Chambers' fees),7334.77,65.00,Number of hours worked is approximate,True,Prosperity Law,False,"4 St Paul's Square, Liverpool L3 9SJ",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11684
11682,Payment received on 07 January 2025 - £750.00,10930,2025-01-22,2025-01-22,,Employment and earnings - Ad hoc payments,4475,Suella Braverman,True,2025-01-07,,Monetary,For an article,750.00,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11682
11679,"Payment received on 22 January 2025 - £4,699.60",11413,2025-01-22,2025-01-22,,Employment and earnings - Ad hoc payments,5158,Rupert Lowe,True,2025-01-22,,Monetary,,4699.60,5.00,5 hours is an estimate,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11679
11675,Payment received on 09 January 2025 - £826.69,10852,2025-01-20,2025-01-20,,Employment and earnings - Ad hoc payments,5069,Torsten Bell,True,2025-01-09,,Monetary,,826.69,10.00,"Estimated up to 2 hours per week normally, 4 hours for one longer piece",False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11675
11653,Payment received on 08 January 2025 - £207.93,11502,2025-01-14,2025-01-14,,Employment and earnings - Ad hoc payments,4743,Lee Anderson,True,2025-01-08,,Monetary,,207.93,9.00,estimated hours worked,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11653
11643,Payment received on 09 January 2025 - £811.41,7406,2025-01-09,2025-01-13,,Employment and earnings - Ad hoc payments,5254,Alison Hume,True,2025-01-09,,Monetary,Residuals,811.41,0.00,,True,BBC Studios,False,BBC Studios Distribution Ltd,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11643
11566,"Payment received on 05 December 2024 - £2,981.00",11565,2025-01-11,2025-01-11,,Employment and earnings - Ad hoc payments,5161,Richard Tice,True,2024-12-05,,Monetary,,2981.00,20.00,The hours is a guesstimate based on time on X when actually posting as opposed to just reading. Impossible to measure really as am unclear what monetary calculation is based upon,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11566
11642,Payment received on 08 January 2025 - £150.00,6031,2025-01-09,2025-01-10,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2025-01-08,,Monetary,(Includes 15% to be deducted on account of Chambers' fees),150.00,1.50,Approximate hours worked,True,Thompsons Solicitors LLP (Sheffield),False,"The Synergy Building, Campo Lane, Sheffield S1 2EL",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11642
11629,Payment received on 07 January 2025 - £300.00,5774,2025-01-07,2025-01-09,,Employment and earnings - Ad hoc payments,4573,Dr Rosena Allin-Khan,True,2025-01-07,,Monetary,,300.00,2.50,Including preperation time,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11629
11638,Payment received on 08 January 2025 - £665.00,3636,2025-01-09,2025-01-09,,Employment and earnings - Ad hoc payments,4573,Dr Rosena Allin-Khan,True,2025-01-08,,Monetary,,665.00,10.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11638
11624,"Payment received on 20 December 2024 - £10,000.00",11622,2025-01-09,2025-01-09,,Employment and earnings - Ad hoc payments,4441,Sir Oliver Dowden,True,2024-12-20,,Monetary,,10000.00,20.00,Up to two days per month,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11624
11637,Payment received on 02 January 2025 - £665.00,3636,2025-01-09,2025-01-09,,Employment and earnings - Ad hoc payments,4573,Dr Rosena Allin-Khan,True,2025-01-02,,Monetary,,665.00,10.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11637
11636,Payment received on 27 December 2024 - £665.00,3636,2025-01-09,2025-01-09,,Employment and earnings - Ad hoc payments,4573,Dr Rosena Allin-Khan,True,2024-12-27,,Monetary,,665.00,10.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11636
11635,"Payment received on 30 December 2024 - £7,000.00",11634,2025-01-09,2025-01-09,,Employment and earnings - Ad hoc payments,4595,Gareth Snell,True,2024-12-30,,Monetary,This was the final payment made to me for work undertaken prior to my election in June 2024 and was made to me from the Limited Company I own which was registered at the point of election. The payment covers work undertaken in the 2023/2024 tax year.,7000.00,0.00,none since my election,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11635
11633,"Payment received on 06 January 2025 - £1,333.33",4308,2025-01-09,2025-01-09,,Employment and earnings - Ad hoc payments,4084,Esther McVey,True,2025-01-06,,Monetary,for four articles in the Daily Express,1333.33,8.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11633
11614,"Payment received on 27 December 2024 - £1,602.39",11413,2025-01-08,2025-01-08,,Employment and earnings - Ad hoc payments,5158,Rupert Lowe,True,2024-12-27,,Monetary,,1602.39,5.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11614
11615,"Payment received on 08 January 2025 - £1,516.84",11413,2025-01-08,2025-01-08,,Employment and earnings - Ad hoc payments,5158,Rupert Lowe,True,2025-01-08,,Monetary,,1516.84,5.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11615
11602,Payment received on 30 December 2024 - £61.00,8065,2025-01-07,2025-01-07,,Employment and earnings - Ad hoc payments,5083,Bobby Dean,True,2024-12-30,,Monetary,Tax refund,61.00,0.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11602
11607,Payment received on 20 December 2024 - £270.00,11234,2025-01-07,2025-01-07,,Employment and earnings - Ad hoc payments,4480,Carolyn Harris,True,2024-12-20,,Monetary,,270.00,7.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11607
11600,Payment received on 30 October 2024 - £61.20,8065,2024-12-20,2025-01-06,,Employment and earnings - Ad hoc payments,5083,Bobby Dean,True,2024-10-30,,Monetary,Tax refund,61.20,0.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11600
11596,"Payment received on 29 October 2024 - £27,111.05",4707,2025-01-06,2025-01-06,,Employment and earnings - Ad hoc payments,249,Sir Geoffrey Clifton-Brown,True,2024-10-29,,In kind,in respect of hours worked as a Partner,27111.05,255.00,maximum,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11596
11598,Payment received on 29 August 2024 - £61.20,8065,2024-12-20,2025-01-06,,Employment and earnings - Ad hoc payments,5083,Bobby Dean,True,2024-08-29,,Monetary,Tax refund,61.20,0.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11598
11601,Payment received on 28 November 2024 - £194.65,8065,2024-12-20,2025-01-06,,Employment and earnings - Ad hoc payments,5083,Bobby Dean,True,2024-11-28,,Monetary,Tax refund and back pay for pay awards,194.65,0.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11601
11544,Payment received on 11 December 2024 - £520.00,9233,2025-01-04,2025-01-06,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2024-12-11,,Monetary,,520.00,4.00,This is an estimated minimum,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11544
11545,Payment received on 11 December 2024 - £140.31,9226,2025-01-04,2025-01-06,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2024-12-11,,Monetary,,140.31,14.00,This number is an estimate,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11545
11599,Payment received on 27 September 2024 - £61.20,8065,2024-12-20,2025-01-06,,Employment and earnings - Ad hoc payments,5083,Bobby Dean,True,2024-09-27,,Monetary,Tax refund,61.20,0.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11599
11585,"Payment received on 15 July 2024 - £1,109.36",7643,2025-01-05,2025-01-05,,Employment and earnings - Ad hoc payments,5344,Ben Coleman,True,2024-07-15,,Monetary,"Payment of £1,109.36 is the standard allowance for councillors. This was repaid in full on 11 October 2024.",1109.36,20.00,Approximate,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11585
11576,"Payment received on 16 December 2024 - £47,000.00",6922,2025-01-01,2025-01-01,,Employment and earnings - Ad hoc payments,1508,Sir Geoffrey Cox,True,2024-12-16,,Monetary,,47000.00,40.00,Work undertaken between 1 October 2024 and 12 December 2024,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11576
11574,"Payment received on 27 December 2024 - £3,649.04",3869,2024-12-31,2024-12-31,,Employment and earnings - Ad hoc payments,4475,Suella Braverman,True,2024-12-27,,Monetary,This is the outstanding payment for a speaking engagement in Zurich on 10 December 2024,3649.04,48.00,,True,Global Liberty Institute,False,"Gotthardstrasse 20,6300 Zug, Switzerland",Think Tank,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11574
11388,"Payment received on 23 October 2024 - £3,071.04",6538,2024-11-27,2024-12-27,,Employment and earnings - Ad hoc payments,5111,Martin Wrigley,True,2024-10-23,,Monetary,Back pay for allowances from financial year 2023/24,3071.04,0.00,no additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11388
11557,Payment received on 24 December 2024 - £450.00,6031,2024-12-24,2024-12-27,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2024-12-24,,Monetary,(Includes 15% to be deducted for Chambers fee),450.00,4.00,Number of hours approximate,True,Clyde & Co LLP Incorporating BLM (Manchester),False,"2 New Bailey Square, Stanley Street, Salford, Lancashire, M3 5GS",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11557
11387,"Payment expected for services on 23 September 2024 - £1,375.17",6538,2024-12-27,2024-12-27,,Employment and earnings - Ad hoc payments,5111,Martin Wrigley,False,2024-09-23,,Monetary,Back pay for allowances from financial year 2023/24,1375.17,0.00,no additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11387
11560,Payment received on 20 December 2024 - £527.81,10356,2024-12-24,2024-12-24,,Employment and earnings - Ad hoc payments,5275,Graeme Downie,True,2024-12-20,,Monetary,"The Board received a Scottish Government Circular on 28 November advising of Remuneration increases for 2024/25 for Chairs and Non Executive Board Members.  

The payment received is back pay for the period while I was still a non executive board member.",527.81,0.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11560
11559,Payment received on 27 November 2024 - £165.29,9486,2024-12-24,2024-12-24,,Employment and earnings - Ad hoc payments,5146,Michael Payne,True,2024-11-27,,Monetary,This was a one-off final payment of a pay award back-dated to April 2024.,165.29,25.00,Approximate number of hours as this related to a one-off payment for pay award back-dated to April 2024,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11559
