ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,JobTitle,StartDate,EndDate,IsUntilFurtherNotice,PayerName,PayerIsPrivateIndividual,IsPaidAsDirectorOfPayer,PayerNatureOfBusiness,PayerPublicAddress,HasSoughtAcobaAdvice,Link,Updated_2,Updated_3,Updated_4,Updated_5,Updated_6,Updated_7
11502,Social Media - X Corp,,2024-12-16,2024-12-17,,Employment and earnings,4743,Lee Anderson,Social Media,2024-11-27,,False,X Corp,False,False,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",,https://interests-api.parliament.uk/api/v1/Interests/11502,,,,,,
11512,Legal services - Garden Court Chambers,,2024-12-16,2024-12-16,,Employment and earnings,5067,Tony Vaughan,Legal services,,,False,Garden Court Chambers,False,False,Barristers' chambers,"57-60 Lincoln's Inn Fields, London WC2A 3LJ",,https://interests-api.parliament.uk/api/v1/Interests/11512,,,,,,
11471,"Professor of International Relations - School of International Relations, University of St Andrews",,2024-12-10,2024-12-10,,Employment and earnings,4434,Stephen Gethins,Professor of International Relations,2024-11-01,,False,"School of International Relations, University of St Andrews",False,False,Some limited teaching and research activities as part of the School's overall work.,"The Arts Faculty Building, the Scores, St Andrews, KY16 9AX",,https://interests-api.parliament.uk/api/v1/Interests/11471,,,,,,
11466,Gameshow guest appearances - ITV Studios Limited,,2024-12-10,2024-12-10,,Employment and earnings,5102,Carla Denyer,Gameshow guest appearances,,,False,ITV Studios Limited,False,False,Television programme production,"Itv White City, 201 Wood Lane, London, United Kingdom, W12 7RU",,https://interests-api.parliament.uk/api/v1/Interests/11466,,,,,,
11422,"Advisory Board, Science, Innovation and Technology - Space 4 Earth VC Fund",,2024-12-03,2024-12-03,,Employment and earnings,4020,George Freeman,"Advisory Board, Science, Innovation and Technology",2024-12-01,,False,Space 4 Earth VC Fund,False,False,"S4E VC Fund is being set up as a new Fund focused on investing in space related technologies which promote: efficient and sustainable production of food, clean water for everyone, decarbonisation, and the end to deforestation. The Fund does not have a relationship with the government. The fund will be a standard GP/LP fund structure, with the investment advisor and the advisory board based in the UK. The General Partner could be located in the Channel Islands depending on requirements by investors, however the core of the Fund and its Fund Manager and advisory board will be in the UK.","4 Cavendish Square, London, W1G 0PG",True,https://interests-api.parliament.uk/api/v1/Interests/11422,,,,,,
11413,Social Media - X Corp,,2024-12-03,2024-12-03,,Employment and earnings,5158,Rupert Lowe,Social Media,,2024-11-27,True,X Corp,False,False,,"Market Square, 1355 Market Street Suite, 900 San Francisco, California, 94103",,https://interests-api.parliament.uk/api/v1/Interests/11413,,,,,,
11340,Audio book recording - Bloomsbury Publishing,,2024-11-25,2024-11-25,,Employment and earnings,5267,Yuan Yang,Audio book recording,2024-10-08,,False,Bloomsbury Publishing,False,False,,"50 Bedford Square, London WC1B 3DP",,https://interests-api.parliament.uk/api/v1/Interests/11340,,,,,,
11337,Legal services - Jai Stern Solicitors,,2024-11-25,2024-11-25,,Employment and earnings,1508,Sir Geoffrey Cox,Legal services,,,False,Jai Stern Solicitors,False,False,,"1 Mayfair Place, Devonshire House, Mayfair W1J 8AJ",,https://interests-api.parliament.uk/api/v1/Interests/11337,,,,,,
11326,Polish edition of book published - Grupa Wydawnicza Foksal Ltd,,2024-11-21,2024-11-21,,Employment and earnings,5267,Yuan Yang,Polish edition of book published,2024-10-19,,False,Grupa Wydawnicza Foksal Ltd,False,False,Publishing company in Poland that have agreed to publish Yuan's book.,"ul. Domaniewska 48, 02-672 Warszawa",,https://interests-api.parliament.uk/api/v1/Interests/11326,,,,,,
11317,"Writing an autobiography - Viking- Penguin via Blake Friedmann Literary, TV & Film Agency Ltd",,2024-11-20,2024-11-20,,Employment and earnings,172,Ms Diane Abbott,Writing an autobiography,,,False,"Viking- Penguin via Blake Friedmann Literary, TV & Film Agency Ltd",False,False,Book advance on first UK publication,"Ground Floor, 15 Highbury Place, London, N5 1QP",,https://interests-api.parliament.uk/api/v1/Interests/11317,,,,,,
11308,Royalties with Authors Licensing and Collecting Society - Authors Licensing and Collecting Society,,,2024-11-20,,Employment and earnings,4657,Anneliese Dodds,Royalties with Authors Licensing and Collecting Society,,,False,Authors Licensing and Collecting Society,False,False,,"International House, 1 St Katharine's Way, London E1W 1UN",,https://interests-api.parliament.uk/api/v1/Interests/11308,,,,,,
11269,Guest Appearance - Electoral Dysfunction Podcast - Sky UK LTD,,2024-11-15,2024-11-19,,Employment and earnings,1536,Emily Thornberry,Guest Appearance - Electoral Dysfunction Podcast,2024-07-19,2024-07-20,True,Sky UK LTD,False,False,,"Grant Way, Isleworth TW7 5QD",,https://interests-api.parliament.uk/api/v1/Interests/11269,,,,,,
11294,Strategy Adviser - Caxton Associates LLP,,2024-11-19,2024-11-19,2025-04-08,Employment and earnings,4441,Sir Oliver Dowden,Strategy Adviser,2024-11-02,2026-11-01,True,Caxton Associates LLP,False,False,Global Macro Hedge Fund,"20 Carlton House Terrace, 2nd Floor, London, SW1Y 5AN",True,https://interests-api.parliament.uk/api/v1/Interests/11294,,,,,,
11256,Advisor - Nighthawk Partners Limited,,2024-11-13,2024-11-13,,Employment and earnings,4020,George Freeman,Advisor,2024-10-16,,False,Nighthawk Partners Limited,False,False,"Nighthawk Partners Limited gives eligible, UK SME’s instant access to working capital that is being used for Innovation, UK and International Commercialisation. The company’s mission is to incentivise UK SMEs to succeed even when their working capital has been adversely impacted by tough economic times.","2 Catherine Place London, SW1E 6HF  United Kingdom",True,https://interests-api.parliament.uk/api/v1/Interests/11256,,,,,,
11234,Political panellist - TV - ITN,,2024-11-11,2024-11-11,,Employment and earnings,4480,Carolyn Harris,Political panellist - TV,,,False,ITN,False,False,TV Channel,"200 Grays Inn Road, London WC1X 8XZ",,https://interests-api.parliament.uk/api/v1/Interests/11234,,,,,,
11136,Book Royalties - Hurst and Co Publishers,,2024-10-31,2024-11-05,,Employment and earnings,5219,Mike Martin,Book Royalties,,,False,Hurst and Co Publishers,False,False,Book publishers,"Somerset House, New Wing, Strand, London WC2R 1LA",,https://interests-api.parliament.uk/api/v1/Interests/11136,,,,,,
11093,Elected Councillor - Lancashire County Council,,2024-10-28,2024-10-28,,Employment and earnings,5232,Lorraine Beavers,Elected Councillor,,,False,Lancashire County Council,False,False,Local Authority,"County Hall, Preston PR1 8RL",,https://interests-api.parliament.uk/api/v1/Interests/11093,,,,,,
11029,Elected Councillor - Wyre Council,,2024-10-28,2024-10-28,,Employment and earnings,5232,Lorraine Beavers,Elected Councillor,,,False,Wyre Council,False,False,,"Wyre Council Civic Centre, Breck Road, Poulton-le-Fylde, Lancashire FY6 7PU",,https://interests-api.parliament.uk/api/v1/Interests/11029,,,,,,
11008,speaking engagement - Chartwell Partners Ltd,,2024-10-22,2024-10-23,,Employment and earnings,1572,Sir Jeremy Hunt,speaking engagement,,,False,Chartwell Partners Ltd,False,False,Publishing Agent,"123 Buckingham Palace Road, London SW1W 9SH",False,https://interests-api.parliament.uk/api/v1/Interests/11008,,,,,,
10930,Writing articles - Telegraph Media Group Holdings Ltd,,2024-10-07,2024-10-09,,Employment and earnings,4475,Suella Braverman,Writing articles,,,False,Telegraph Media Group Holdings Ltd,False,False,Media/newspaper,"111 Buckingham Palace Road, London SW1W 0DT",True,https://interests-api.parliament.uk/api/v1/Interests/10930,,,,,,
10919,Guest presenter - LBC - Global Media Group,,2024-10-07,2024-10-09,,Employment and earnings,1536,Emily Thornberry,Guest presenter - LBC,,,False,Global Media Group,False,False,,"30 Leicester Square, London WC2H 7LA",,https://interests-api.parliament.uk/api/v1/Interests/10919,,,,,,
10852,Writing articles - The Observer,,2024-09-30,2024-09-30,,Employment and earnings,5069,Torsten Bell,Writing articles,2024-08-04,,False,The Observer,False,False,,"Kings Place, 90 York Way, London N1 9GU",,https://interests-api.parliament.uk/api/v1/Interests/10852,,,,,,
10819,Author royalties - ALCS,,2024-09-26,2024-09-26,,Employment and earnings,1446,Chris Bryant,Author royalties,,,False,ALCS,False,False,Authors Licensing and Collection Society,"6th Floor, International House, 1 St Katharine's Way, London E1W 1UN",,https://interests-api.parliament.uk/api/v1/Interests/10819,,,,,,
10773,"Writing a book - A M Heath & Company Limited,",,2024-09-25,2024-09-25,,Employment and earnings,4409,Naz Shah,Writing a book,2024-09-10,,False,"A M Heath & Company Limited,",False,False,Literary Agency,"6 Warwick Court, London WC1R 5DJ",,https://interests-api.parliament.uk/api/v1/Interests/10773,,,,,,
10792,Councillor - Somerset Council,,2023-08-17,2024-09-23,2025-01-30,Employment and earnings,4995,Sarah Dyke,Councillor,,2024-10-11,True,Somerset Council,False,False,,"County Hall, Taunton TA1 4DY",,https://interests-api.parliament.uk/api/v1/Interests/10792,,,,,,
10746,Speaking engagement - Edinburgh International Book Festival,,2024-09-18,2024-09-18,,Employment and earnings,5267,Yuan Yang,Speaking engagement,,2024-08-13,True,Edinburgh International Book Festival,False,False,Literary festival,"121 George Street, Edinburgh EH2 4YN",,https://interests-api.parliament.uk/api/v1/Interests/10746,,,,,,
10669,Guest contributor to radio show - Global Radio Services Ltd,,2024-09-09,2024-09-11,,Employment and earnings,4475,Suella Braverman,Guest contributor to radio show,,,False,Global Radio Services Ltd,False,False,Media company/ radio broadcaster,"30, Leicester Square, London WC2H 7LA",,https://interests-api.parliament.uk/api/v1/Interests/10669,,,,,,
10507,Speaking engagements - The Advocacy Team,,2024-08-27,2024-09-02,,Employment and earnings,4764,Bell Ribeiro-Addy,Speaking engagements,2024-08-20,,False,The Advocacy Team,False,False,,"8 Devonshire Square, London EC2M 4PL",,https://interests-api.parliament.uk/api/v1/Interests/10507,,,,,,
10545,Interim Head of Leader's Office - Sandwell Metropolitan Borough Council,,2024-08-26,2024-09-02,,Employment and earnings,5136,Imogen Walker,Interim Head of Leader's Office,2022-08-08,2024-05-24,True,Sandwell Metropolitan Borough Council,False,False,,"Sandwell Council House, Freeth St, Oldbury B69 3DE",,https://interests-api.parliament.uk/api/v1/Interests/10545,,,,,,
10573,Legal services provided before my election to Parliament - Deka Chambers,,2024-08-28,2024-09-02,,Employment and earnings,5082,Jake Richards,Legal services provided before my election to Parliament,,,False,Deka Chambers,False,False,Barrister Chambers,"5 Norwich Street, London EC4A 1DR",,https://interests-api.parliament.uk/api/v1/Interests/10573,,,,,,
10624,Social media work - Google,,2024-09-02,2024-09-02,,Employment and earnings,5091,Nigel Farage,Social media work,,,False,Google,False,False,,"Google Google Building Gordon House, Barrow St, Grand Canal Dock, Dublin 4, D04 V4X7 Ireland",,https://interests-api.parliament.uk/api/v1/Interests/10624,,,,,,
6541,Councillor - Devon County Council,,2024-08-02,2024-08-30,2024-08-29,Employment and earnings,5111,Martin Wrigley,Councillor,,2025-05-01,True,Devon County Council,False,False,,"County Hall, Topsham Road, Exeter, Devon EX2 4QD",,https://interests-api.parliament.uk/api/v1/Interests/6541,,,,,,
6538,Councillor - Teignbridge district council,,2024-08-02,2024-08-30,2024-08-29,Employment and earnings,5111,Martin Wrigley,Councillor,,,False,Teignbridge district council,False,False,,"Forde house, Brunel Rd, Newton Abbot TQ12 4XX",,https://interests-api.parliament.uk/api/v1/Interests/6538,,,,,,
7901,Councillor - Essex County Council,,2024-07-31,2024-08-30,2025-03-31,Employment and earnings,5073,Marie Goldman,Councillor,,2025-03-19,True,Essex County Council,False,False,,"County Hall, 19 Market Road, Chelmsford CM1 1QH",,https://interests-api.parliament.uk/api/v1/Interests/7901,,,,,,
10412,Introducer - Paykage UK Limited,,2024-08-12,2024-08-06,,Employment and earnings,4074,Mark Garnier,Introducer,,,False,Paykage UK Limited,False,False,Financial intermediary,"73 Cornhill, London EC3V 3QQ",,https://interests-api.parliament.uk/api/v1/Interests/10412,,,,,,
7013,Councillor - Wiltshire Council,,2024-07-25,2024-08-04,2025-05-09,Employment and earnings,5239,Sarah Gibson,Councillor,,2025-04-30,True,Wiltshire Council,False,False,,"Council House, Bourne Hill, Salisbury SP1 3UZ",,https://interests-api.parliament.uk/api/v1/Interests/7013,2025-09-15,2025-11-11,,,,
8065,Councillor & Chair of Local Committee - Sutton Council,,2024-08-02,2024-08-04,,Employment and earnings,5083,Bobby Dean,Councillor & Chair of Local Committee,,,False,Sutton Council,False,False,Local authority,"Sutton Council, Civic Offices, St Nicholas Way, Sutton SM1 1EA",,https://interests-api.parliament.uk/api/v1/Interests/8065,,,,,,
10097,Local Councillor - Chichester District Council,,2024-08-04,2024-08-04,,Employment and earnings,5335,Jess Brown-Fuller,Local Councillor,,,False,Chichester District Council,False,False,District Council,"East Pallant House, Chichester District Council, Chichester, PO19 1TY",,https://interests-api.parliament.uk/api/v1/Interests/10097,,,,,,
9226,Social media - X Corp,,2024-08-04,2024-08-04,,Employment and earnings,5091,Nigel Farage,Social media,,,False,X Corp,False,False,,"Market Square, 1355 Market St Suite 900 San Francisco California 94103",,https://interests-api.parliament.uk/api/v1/Interests/9226,,,,,,
8449,Director - J Brand Limited,,2024-07-31,2024-08-04,,Employment and earnings,5158,Rupert Lowe,Director,,,False,J Brand Limited,False,True,"Data related contractor, 100% owned by me","2 Margaret Street, London, W1W 8RD",,https://interests-api.parliament.uk/api/v1/Interests/8449,,,,,,
9057,Councillor - West Berkshire Council,,2024-08-01,2024-08-04,,Employment and earnings,5310,Mr Lee Dillon,Councillor,2015-05-07,,False,West Berkshire Council,False,False,,"West Berkshire Council, Market Street, Newbury RG14 5LD",,https://interests-api.parliament.uk/api/v1/Interests/9057,,,,,,
6943,medical reports - Premex Services,,2024-07-25,2024-08-04,,Employment and earnings,5163,Peter Prinsley,medical reports,2024-07-17,,False,Premex Services,False,False,medical report agent,n/a,,https://interests-api.parliament.uk/api/v1/Interests/6943,,,,,,
6871,County Councillor - Leicestershire County Council,,2024-08-04,2024-08-04,2025-09-17,Employment and earnings,5149,Amanda Hack,County Councillor,,2025-05-01,True,Leicestershire County Council,False,False,,"County Hall, Glenfield LE3 8HA",,https://interests-api.parliament.uk/api/v1/Interests/6871,,,,,,
6168,County Councillor - Norfolk County Councillor,,2024-08-04,2024-08-04,,Employment and earnings,5164,Steff Aquarone,County Councillor,,,False,Norfolk County Councillor,False,False,Elected member,"Martinuea Lane, Norwich NR1 2DH",,https://interests-api.parliament.uk/api/v1/Interests/6168,,,,,,
9916,"District Councillor and Chair, Climate Change and Environment Committee - South Cambridgeshire District Council",,2024-08-03,2024-08-04,2025-03-03,Employment and earnings,5078,Pippa Heylings,"District Councillor and Chair, Climate Change and Environment Committee",2022-05-05,2024-09-05,True,South Cambridgeshire District Council,False,False,,"South Cambridgeshire Hall Cambourne Business Park Cambourne, Cambridge CB23 6EA",,https://interests-api.parliament.uk/api/v1/Interests/9916,,,,,,
9829,Non-executive director - Wrekin Housing Group,,2024-08-03,2024-08-04,2024-12-16,Employment and earnings,5041,Shaun Davies,Non-executive director,,2024-12-18,True,Wrekin Housing Group,False,True,Registered Social Landlord,"Colliers Way, Old Park, Telford TF3 4AW",,https://interests-api.parliament.uk/api/v1/Interests/9829,,,,,,
8623,District Councillor - North Devon District Council,,2024-08-01,2024-08-04,2025-06-12,Employment and earnings,5138,Ian Roome,District Councillor,,2025-03-11,True,North Devon District Council,False,False,,"North Devon District Council, PO Box 379, Barnstaple EX32 2GR",,https://interests-api.parliament.uk/api/v1/Interests/8623,,,,,,
9613,Self-employed barrister - Ricardo Gama,,2024-08-03,2024-08-04,,Employment and earnings,5204,Sarah Sackman,Self-employed barrister,,2024-05-24,True,Ricardo Gama,False,False,Solicitors,"Panagram, 27 Goswell Road, London EC61M 7AJ",,https://interests-api.parliament.uk/api/v1/Interests/9613,,,,,,
9502,Consultant Solicitor - Fox Whitfield,,2024-08-02,2024-08-04,,Employment and earnings,5324,Sarah Russell,Consultant Solicitor,,,False,Fox Whitfield,False,False,Specialist employment law firm,"Unit 10, Wealden Forest Park, Herne Common, Herne Bay, Kent CT6 7QL",,https://interests-api.parliament.uk/api/v1/Interests/9502,,,,,,
9710,Gedling Borough Councillor - Gedling Borough Council,,2024-08-02,2024-08-04,,Employment and earnings,5226,Michelle Welsh,Gedling Borough Councillor,,,False,Gedling Borough Council,False,False,Local Government,"Civic Centre. Arnot Hill Park, Nottingham Road, Arnold, Nottingham NG5 6LU",,https://interests-api.parliament.uk/api/v1/Interests/9710,,,,,,
6922,Legal services - The Khan Partnership,,2024-07-22,2024-08-04,,Employment and earnings,1508,Sir Geoffrey Cox,Legal services,2024-04-02,,False,The Khan Partnership,False,False,Solicitors,"48-49 Russell Square, London, WC1B 4JP",,https://interests-api.parliament.uk/api/v1/Interests/6922,,,,,,
8304,Director - Shu Investments Ltd,,2024-07-31,2024-08-04,,Employment and earnings,5120,Shockat Adam,Director,2022-07-04,,False,Shu Investments Ltd,False,True,Investment Company,"S11 The Atkins Building, Lower Bond Street, Hinkley LE10 1QU",,https://interests-api.parliament.uk/api/v1/Interests/8304,,,,,,
9158,Sole director and shareholder - What'sNextCommunicationsLTD,,2024-08-01,2024-08-04,,Employment and earnings,5109,Chris Bloore,Sole director and shareholder,,,False,What'sNextCommunicationsLTD,False,True,Consultancy firm offering training and communications services.,"9 Bridge Street, Walton-On-Thames KT12 1AE",,https://interests-api.parliament.uk/api/v1/Interests/9158,,,,,,
8641,Member of Devon and Somerset Fire Authority - Devon and Somerset Fire & Rescue Authority,,2024-08-01,2024-08-04,2025-02-04,Employment and earnings,5138,Ian Roome,Member of Devon and Somerset Fire Authority,,2025-02-03,True,Devon and Somerset Fire & Rescue Authority,False,False,,"Service HQ, The Knowle, Clyst St George, Exeter EX3 0NW",,https://interests-api.parliament.uk/api/v1/Interests/8641,,,,,,
8907,Member of Plymouth City Council - Plymouth City Council,,2024-08-01,2024-08-04,,Employment and earnings,5301,Rebecca Smith,Member of Plymouth City Council,,,False,Plymouth City Council,False,False,,"Ballard House, West Hoe Road, Plymouth PL1 3BJ",,https://interests-api.parliament.uk/api/v1/Interests/8907,,,,,,
8453,Director - Data-Path Office Net Work Services Ltd,,2024-07-31,2024-08-04,,Employment and earnings,5158,Rupert Lowe,Director,,,False,Data-Path Office Net Work Services Ltd,False,True,Data contractor,"Crewkerne Business Park, Northern Way, Crewkerne, TA18 7HU",,https://interests-api.parliament.uk/api/v1/Interests/8453,,,,,,
9003,Company Director - Open Door Property Holidays Ltd,,2024-08-01,2024-08-04,,Employment and earnings,5047,James Naish,Company Director,,,False,Open Door Property Holidays Ltd,False,True,Property management,"Office 5 Rec 2, Retford Enterprise Centre, Randall Way, Retford, DN22 7GR",False,https://interests-api.parliament.uk/api/v1/Interests/9003,,,,,,
7105,medical practice - Premex,,2024-07-25,2024-08-04,,Employment and earnings,5163,Peter Prinsley,medical practice,2024-07-19,,False,Premex,False,False,medical report agent,n/a,,https://interests-api.parliament.uk/api/v1/Interests/7105,,,,,,
7380,County Councillor - Nottinghamshire County Council,,2024-08-03,2024-08-04,,Employment and earnings,5226,Michelle Welsh,County Councillor,,,False,Nottinghamshire County Council,False,False,Local Government,"Nottinghamshire County Hall, West Bridgford, Nottinghamshire NG2 7QP",,https://interests-api.parliament.uk/api/v1/Interests/7380,,,,,,
8764,District Councillor - Lewes District Council,,2024-08-01,2024-08-04,,Employment and earnings,5265,James MacCleary,District Councillor,,2027-05-06,True,Lewes District Council,False,False,,"6 High Street, Lewes, BN7 2AD",,https://interests-api.parliament.uk/api/v1/Interests/8764,,,,,,
8550,Director - Alpha Eye Clinic LTD,,2024-07-31,2024-08-04,,Employment and earnings,5120,Shockat Adam,Director,,,False,Alpha Eye Clinic LTD,False,True,Ophthalmology services,S11 The Atkins Building lower Bond Street  Hinckley LE10 1QU,,https://interests-api.parliament.uk/api/v1/Interests/8550,,,,,,
8713,Councillor - Cornwall Council,,2024-08-04,2024-08-04,,Employment and earnings,227,Andrew George,Councillor,,2025-05-01,True,Cornwall Council,False,False,Local authority,"County Hall, Truro, Kernow TR1 2EY",,https://interests-api.parliament.uk/api/v1/Interests/8713,,,,,,
8440,Adviser (Science & Technology) at GHGSat Limited - GHGSat Limited,,2024-07-31,2024-08-04,2024-10-23,Employment and earnings,4020,George Freeman,Adviser (Science & Technology) at GHGSat Limited,2024-04-24,2025-03-31,True,GHGSat Limited,False,False,"A private sector company that uses its own satellites and aircraft sensors to measure greenhouse gas emissions directly from industrial sites, providing actionable insights to help businesses monitor, manage, and reduce their emissions.","Albert House, 256-260 Old Street, London EC1V 9DD UK.",True,https://interests-api.parliament.uk/api/v1/Interests/8440,2025-03-07,,,,,
8454,Director - PE487 Ltd,,2024-07-31,2024-08-04,,Employment and earnings,5158,Rupert Lowe,Director,,,False,PE487 Ltd,False,True,Freeze drying pharma related business,"Biopharma House, Winnall Valley Road, Winchester, S023 0OL",,https://interests-api.parliament.uk/api/v1/Interests/8454,,,,,,
8141,"Professor of International Relations, School of International Relations, and Assistant Vice-Principal International, University of St Andrews - University of St Andrews",,2024-07-30,2024-08-04,2024-12-16,Employment and earnings,4434,Stephen Gethins,"Professor of International Relations, School of International Relations, and Assistant Vice-Principal International, University of St Andrews",,2024-10-31,True,University of St Andrews,False,False,University,"North Street, St Andrews",,https://interests-api.parliament.uk/api/v1/Interests/8141,,,,,,
8631,Devon County Councillor - Devon County Council,,2024-08-01,2024-08-04,2025-06-12,Employment and earnings,5138,Ian Roome,Devon County Councillor,,2025-05-01,True,Devon County Council,False,False,County Council,"Devon County Council, Topsham Road County Hall, Exeter EX2 4QD",,https://interests-api.parliament.uk/api/v1/Interests/8631,,,,,,
7074,Councillor - Isle of Wight Council,,2024-08-01,2024-08-04,,Employment and earnings,5255,Joe Robertson,Councillor,,,False,Isle of Wight Council,False,False,Local Authority,"County Hall, Newport, Isle of Wight",,https://interests-api.parliament.uk/api/v1/Interests/7074,,,,,,
7406,Screenwriter - Rochelle Stevens & Co Ltd,,2024-08-03,2024-08-04,,Employment and earnings,5254,Alison Hume,Screenwriter,,,False,Rochelle Stevens & Co Ltd,False,False,Writing Agent,"2 Terretts Place, Upper Street, London N1 1QZ",,https://interests-api.parliament.uk/api/v1/Interests/7406,,,,,,
9240,Cameo video recordings - Baron App Inc (Cameo),,2024-08-04,2024-08-04,,Employment and earnings,5091,Nigel Farage,Cameo video recordings,,,False,Baron App Inc (Cameo),False,False,,2045 W Grand Ave Suite B Chicago IL 60612,,https://interests-api.parliament.uk/api/v1/Interests/9240,,,,,,
7643,Local government councillor - London Borough of Hammersmith & Fulham,,2024-07-31,2024-08-04,,Employment and earnings,5344,Ben Coleman,Local government councillor,,,False,London Borough of Hammersmith & Fulham,False,False,London Borough Council,"Town Hall, King Street, Hammersmith, London W6 9JU",,https://interests-api.parliament.uk/api/v1/Interests/7643,,,,,,
8539,County Councillor - Kent County Council,,2024-07-31,2024-08-04,,Employment and earnings,5269,Dr Lauren Sullivan,County Councillor,2021-05-06,,False,Kent County Council,False,False,,"County Hall, Maidstone, Kent ME14 1XQ",,https://interests-api.parliament.uk/api/v1/Interests/8539,,,,,,
9483,Councillor - Somerset Council,,2024-08-04,2024-08-04,,Employment and earnings,4089,Tessa Munt,Councillor,,,False,Somerset Council,False,False,,"County Hall, Taunton, Somerset",,https://interests-api.parliament.uk/api/v1/Interests/9483,,,,,,
9835,Consultant - Clarity Legal Ltd,,2024-08-04,2024-08-04,,Employment and earnings,5231,Mr Adnan Hussain,Consultant,,,False,Clarity Legal Ltd,False,False,Rental company,"Unit 16A, Fort St, Blackburn BB1 5DP",,https://interests-api.parliament.uk/api/v1/Interests/9835,,,,,,
9233,Speaking engagement - AZ Liberty Network,,2024-08-04,2024-08-04,,Employment and earnings,5091,Nigel Farage,Speaking engagement,,,False,AZ Liberty Network,False,False,,1835 E Elliot Road Suite 102 Tempe 85284,,https://interests-api.parliament.uk/api/v1/Interests/9233,,,,,,
9624,Self-employed barrister - Coventry University,,2024-08-03,2024-08-04,,Employment and earnings,5204,Sarah Sackman,Self-employed barrister,,2024-02-06,True,Coventry University,False,False,,"Coventry University, Priory Street Town Centre, Coventry CV1 5FB",,https://interests-api.parliament.uk/api/v1/Interests/9624,,,,,,
9627,Self-employment barrister - St Mary's Catholic Primary School,,2024-08-03,2024-08-04,,Employment and earnings,5204,Sarah Sackman,Self-employment barrister,,2024-05-24,True,St Mary's Catholic Primary School,False,False,,"St Mary's Catholic Primary School, Station Road, Chingford London, E4 7BJ",,https://interests-api.parliament.uk/api/v1/Interests/9627,,,,,,
8448,Director and major shareholder - Lowe Holdings Ltd,,2024-07-31,2024-08-04,,Employment and earnings,5158,Rupert Lowe,Director and major shareholder,,,False,Lowe Holdings Ltd,False,True,Holding company for Lowe and Oliver Ltd electrical contactors,"Cumnor Road, Wootton, Oxford",,https://interests-api.parliament.uk/api/v1/Interests/8448,,,,,,
10356,Health Spokesperson (Councillor) - NHS FIfe,,2024-08-04,2024-08-04,,Employment and earnings,5275,Graeme Downie,Health Spokesperson (Councillor),2023-09-25,2024-07-04,True,NHS FIfe,False,False,NHS Board,"Hayfield Road, Kirkcaldy, Fife KY2 5AH",,https://interests-api.parliament.uk/api/v1/Interests/10356,,,,,,
8273,District Councillor - East Cambridgeshire District Council,,2024-07-30,2024-08-04,,Employment and earnings,5182,Charlotte Cane,District Councillor,,,False,East Cambridgeshire District Council,False,False,District Council,"The Grange, Nutholt Lane Ely CB7 4EE",,https://interests-api.parliament.uk/api/v1/Interests/8273,,,,,,
6186,Chief Executive - Cornwall Community Land Trust,,2024-08-04,2024-08-04,,Employment and earnings,227,Andrew George,Chief Executive,,,False,Cornwall Community Land Trust,False,False,Charity housing,"The Penwith Centre, Parade St, Penzance TR18 2ES",False,https://interests-api.parliament.uk/api/v1/Interests/6186,,,,,,
8018,Unitary  Councillor - Milton Keynes City Council,,2024-08-02,2024-08-04,,Employment and earnings,5139,Emily Darlington,Unitary  Councillor,,,False,Milton Keynes City Council,False,False,,1 Saxon Gate MK9 3EJ,,https://interests-api.parliament.uk/api/v1/Interests/8018,,,,,,
9527,Chair & Member of the Authority - Nottinghamshire & City of Nottingham Fire Authority,,2024-08-02,2024-08-04,,Employment and earnings,5146,Michael Payne,Chair & Member of the Authority,,,False,Nottinghamshire & City of Nottingham Fire Authority,False,True,,"Nottinghamshire Fire and Rescue Service Joint Headquarters, Sherwood Lodge, Arnold, Nottingham NG5 8PP",,https://interests-api.parliament.uk/api/v1/Interests/9527,,,,,,
7936,NHS surgeon - NHS golden jubilee,,2024-08-04,2024-08-04,2025-10-17,Employment and earnings,5213,Dr Zubir Ahmed,NHS surgeon,,2025-10-01,True,NHS golden jubilee,False,False,,Agamemon street Clydebank,,https://interests-api.parliament.uk/api/v1/Interests/7936,,,,,,
8909,Writing articles - Telegraph media group,,2024-08-04,2024-08-04,,Employment and earnings,5091,Nigel Farage,Writing articles,,,False,Telegraph media group,False,False,,"111 Buckingham Palace Road, London, SW1W 0DT",,https://interests-api.parliament.uk/api/v1/Interests/8909,,,,,,
8916,Social media work - Meta Platforms,,2024-08-04,2024-08-04,,Employment and earnings,5091,Nigel Farage,Social media work,,,False,Meta Platforms,False,False,,"1 Meta Way Menlo Park, CA",,https://interests-api.parliament.uk/api/v1/Interests/8916,,,,,,
8451,Consultant Solicitor - Rebel Law Ltd,,2024-07-31,2024-08-04,,Employment and earnings,5324,Sarah Russell,Consultant Solicitor,,,False,Rebel Law Ltd,False,False,Law firm specialising in employment law,"124 City Road, London EC1V 2NX",,https://interests-api.parliament.uk/api/v1/Interests/8451,,,,,,
6402,Freelance work as an Accountant and Business Consultant - Plumtree Hotels Ltd,,2024-08-03,2024-08-03,,Employment and earnings,5046,Andrew Ranger,Freelance work as an Accountant and Business Consultant,,,False,Plumtree Hotels Ltd,False,True,Management of hotels,"Dragon Hotel, Market Square, Montgomery, Powys SY15 6PA",,https://interests-api.parliament.uk/api/v1/Interests/6402,,,,,,
