ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,PaymentReceived,ReceivedDate,JobTitle,PaymentType,PaymentDescription,Value,HoursWorked,HoursDetails,IsUltimatePayerDifferent,UltimatePayerName,UltimatePayerProtectedByConfidentiality,UltimatePayerAddress,UltimatePayerNatureOfBusiness,IsPaymentDonated,DonateePaidBy,DonateeType,DonateeDetails,Link
10636,"Payment received on 08 August 2024 - £1,162.00",5988,2024-09-04,2024-09-18,,Employment and earnings - Ad hoc payments,5067,Tony Vaughan,True,2024-08-08,,Monetary,Payment is for work done before 4 July 2024. Doughty Street Chambers takes around 20% of this figure,1162.00,19.00,approximate hours worked,True,Confidential,False,"Birnberg Peirce Ltd, 14 Inverness Street London United Kingdom",Solicitors,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10636
10712,"Payment received on 12 September 2024 - £3,356.00",3871,2024-09-16,2024-09-16,,Employment and earnings - Ad hoc payments,1446,Chris Bryant,True,2024-09-12,Italian translation of a book,Monetary,,3356.00,0.00,no additional hours,True,Nero Pozza Editore,False,"Via Enrico Fermi 205, 36100 Vicenza Italy",Publishing,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10712
10709,"Payment received on 13 September 2024 - £1,688.69",10708,2024-09-16,2024-09-16,,Employment and earnings - Ad hoc payments,5154,Sarah Hall,True,2024-09-13,,Monetary,Backpay received from council for previous council role.,1688.69,0.00,Monthly councillor allowance backdated to 21/22,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10709
10715,"Payment received on 10 September 2024 - £2,250.00",10714,2024-09-16,2024-09-16,,Employment and earnings - Ad hoc payments,172,Ms Diane Abbott,True,2024-09-10,,Monetary,,2250.00,20.00,,True,Penguin Audio,False,"3 Viaduct Gdns, Nine Elms, London SW11 7AY",Publisher,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10715
10729,Payment received on 31 August 2024 - £755.76,10717,2024-09-16,2024-09-16,2024-09-25,Employment and earnings - Ad hoc payments,5145,Irene Campbell,True,2024-08-31,,Monetary,Final payment,755.76,0.00,none since my election,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10729
10697,Payment received on 06 September 2024 - £731.05,7878,2024-09-15,2024-09-15,,Employment and earnings - Ad hoc payments,5128,Phil Brickell,True,2024-09-06,,Monetary,,731.05,10.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10697
10667,Payment received on 20 August 2024 - £750.00,5193,2024-09-09,2024-09-11,,Employment and earnings - Ad hoc payments,4475,Suella Braverman,True,2024-08-20,,Monetary,for articles,750.00,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10667
10680,Payment received on 30 August 2024 - £500.00,6941,2024-09-11,2024-09-11,,Employment and earnings - Ad hoc payments,5163,Peter Prinsley,True,2024-08-30,,Monetary,,500.00,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10680
10676,Payment received on 30 July 2024 - £650.00,6941,2024-09-11,2024-09-11,,Employment and earnings - Ad hoc payments,5163,Peter Prinsley,True,2024-07-30,,Monetary,,650.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10676
10678,"Payment received on 06 August 2024 - £1,857.00",6322,2024-09-11,2024-09-11,,Employment and earnings - Ad hoc payments,5163,Peter Prinsley,True,2024-08-06,,Monetary,,1857.00,6.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10678
10684,"Payment received on 11 September 2024 - £50,000.00",3871,2024-09-11,2024-09-11,,Employment and earnings - Ad hoc payments,1446,Chris Bryant,True,2024-09-11,,Monetary,,50000.00,80.00,Approximately 80 hours over three years,True,Bloomsbury Publishing,False,"50 Bedford Square, London WC1B 3DP",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10684
10675,Payment received on 26 July 2024 - £570.64,6315,2024-09-11,2024-09-11,,Employment and earnings - Ad hoc payments,5163,Peter Prinsley,True,2024-07-26,,Monetary,operating list on 2 patients,570.64,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10675
10668,"Payment received on 03 September 2024 - £1,500.00",5193,2024-09-09,2024-09-11,,Employment and earnings - Ad hoc payments,4475,Suella Braverman,True,2024-09-03,,Monetary,for articles,1500.00,6.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10668
10689,"Payment received on 02 September 2024 - £12,000.00",5142,2024-09-11,2024-09-11,,Employment and earnings - Ad hoc payments,1508,Sir Geoffrey Cox,True,2024-09-02,,Monetary,,12000.00,12.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10689
10671,"Payment received on 23 August 2024 - £1,000.00",10669,2024-09-09,2024-09-11,,Employment and earnings - Ad hoc payments,4475,Suella Braverman,True,2024-08-23,,Monetary,,1000.00,3.00,plus 2 hours prep,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10671
10677,Payment received on 01 August 2024 - £450.00,6941,2024-09-11,2024-09-11,,Employment and earnings - Ad hoc payments,5163,Peter Prinsley,True,2024-08-01,,Monetary,,450.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10677
10681,"Payment received on 23 August 2024 - £10,668.00",8004,2024-09-11,2024-09-11,,Employment and earnings - Ad hoc payments,5188,Tracy Gilbert,True,2024-08-23,,Monetary,Payment in lieu of notice,10668.00,40.00,Payment in lieu of notice,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10681
10639,Payment received on 20 August 2024 - £250.00,3680,2024-09-06,2024-09-10,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2024-08-20,,Monetary,Article published on 30 July 2024,250.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10639
10623,Payment received on 23 August 2024 - £496.00,8623,2024-09-02,2024-09-10,,Employment and earnings - Ad hoc payments,5138,Ian Roome,True,2024-08-23,,Monetary,20 hrs a month this is an estimate of hours as it depends on casework.,496.00,20.00,20 hrs a month this is an estimate of hours as it depends on casework,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10623
10650,"Payment received on 21 August 2024 - £1,938.00",4367,2024-09-06,2024-09-10,,Employment and earnings - Ad hoc payments,4370,Jess Phillips,True,2024-08-21,,Monetary,,1938.00,5.00,"This is final payment for podcast appearances with Sky News in April, May, June",True,Sky News,False,"Grant Way, Isleworth, Middlesex, TW7 5QD",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10650
10549,Payment received on 22 August 2024 - £150.00,6031,2024-08-26,2024-09-02,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2024-08-22,,Monetary,,150.00,2.00,Number of hours worked is approximate,True,Horwich Cohen Coghlan Ltd,False,"Trafford House, Chester Road, Manchester M32 0RS",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10549
10496,Payment received on 15 August 2024 - £750.00,3677,2024-08-19,2024-09-02,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2024-08-15,,Monetary,for article published on 14 July 2024 titled ‘I know from history there’s nothing worse than rushing into a leadership election’.,750.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10496
10365,"Payment received on 26 July 2024 - £1,394.00",4367,2024-08-21,2024-09-02,,Employment and earnings - Ad hoc payments,4370,Jess Phillips,True,2024-07-26,,Monetary,,1394.00,1.00,,True,Sky News,False,"Grant Way, Isleworth, Middlesex TW7 5QD",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10365
10575,"Payment received on 18 July 2024 - £2,850.00",10573,2024-08-28,2024-09-02,,Employment and earnings - Ad hoc payments,5082,Jake Richards,True,2024-07-18,Legal work as a barrister prior to becoming an MP,Monetary,,2850.00,0.00,none since my election,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10575
10579,"Payment received on 12 August 2024 - £2,850.00",10573,2024-08-28,2024-09-02,,Employment and earnings - Ad hoc payments,5082,Jake Richards,True,2024-08-12,,Monetary,,2850.00,0.00,none since my election,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10579
10617,"Payment received on 25 August 2024 - £1,256.00",8631,2024-09-02,2024-09-02,,Employment and earnings - Ad hoc payments,5138,Ian Roome,True,2024-08-25,Councillor,Monetary,,1256.00,40.00,estimate of hours worked as it depends on casework,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10617
10566,Payment received on 28 August 2024 - £359.20,4017,2024-08-28,2024-09-02,,Employment and earnings - Ad hoc payments,4938,Paulette Hamilton,True,2024-08-28,,Monetary,,359.20,15.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10566
10599,"Payment received on 16 July 2024 - £81,607.00",6852,2024-08-04,2024-09-02,2024-08-27,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2024-07-16,,Monetary,Includes a back payment for work over several months,81607.00,32.00,32 hours is an approximate figure,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10599
10603,Payment received on 23 August 2024 - £310.53,6581,2024-08-30,2024-09-02,,Employment and earnings - Ad hoc payments,5122,Manuela Perteghella,True,2024-08-23,,Monetary,final pay,310.53,16.00,approximate,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10603
10408,"Payment received on 09 August 2024 - £20,000.00",6002,2024-08-09,2024-09-02,,Employment and earnings - Ad hoc payments,5116,Chris McDonald,True,2024-08-09,,Monetary,,20000.00,0.00,Termination payment relating to employment prior to the General Election.,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10408
10581,"Payment received on 22 August 2024 - £2,250.00",10573,2024-08-28,2024-09-02,,Employment and earnings - Ad hoc payments,5082,Jake Richards,True,2024-08-22,,Monetary,,2250.00,0.00,none since my election,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10581
10582,"Payment received on 27 August 2024 - £2,700.00",10573,2024-08-28,2024-09-02,,Employment and earnings - Ad hoc payments,5082,Jake Richards,True,2024-08-27,,Monetary,,2700.00,0.00,none since my election,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10582
10618,Payment received on 13 August 2024 - £622.46,9226,2024-09-02,2024-09-02,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2024-08-13,,Monetary,,622.46,28.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10618
10621,"Payment received on 27 August 2024 - £1,155.70",8916,2024-09-02,2024-09-02,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2024-08-27,,Monetary,,1155.70,28.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10621
10444,Payment received on 07 August 2024 - £700.00,3636,2024-08-14,2024-09-02,,Employment and earnings - Ad hoc payments,4573,Dr Rosena Allin-Khan,True,2024-08-07,,Monetary,,700.00,10.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10444
10576,Payment received on 29 July 2024 - £696.00,10573,2024-08-28,2024-09-02,,Employment and earnings - Ad hoc payments,5082,Jake Richards,True,2024-07-29,"Work as a barrister, prior to being elected as an MP",Monetary,,696.00,0.00,none since my election,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10576
10578,"Payment received on 08 August 2024 - £13,668.00",10573,2024-08-28,2024-09-02,,Employment and earnings - Ad hoc payments,5082,Jake Richards,True,2024-08-08,,Monetary,,13668.00,0.00,none since my election,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10578
10564,Payment received on 14 August 2024 - £75.34,4353,2024-08-27,2024-09-02,,Employment and earnings - Ad hoc payments,3991,Jesse Norman,True,2024-08-14,,Monetary,,75.34,0.00,no additional hours,True,Citic Publishing House,False,"8-10F Block 2 Fusheng Bldg A4 Huixin East Street Beijing, 100029 China",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10564
10610,Payment received on 20 August 2024 - £584.79,8327,2024-09-02,2024-09-02,,Employment and earnings - Ad hoc payments,5200,Kenneth Stevenson,True,2024-08-20,,Monetary,Final payment after resigning as a Councillor,584.79,25.00,Approximate.,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10610
10577,"Payment received on 01 August 2024 - £2,046.00",10573,2024-08-28,2024-09-02,,Employment and earnings - Ad hoc payments,5082,Jake Richards,True,2024-08-01,,Monetary,,2046.00,0.00,none since my election,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10577
10562,"Payment received on 06 August 2024 - £4,800.00",10561,2024-08-27,2024-09-02,,Employment and earnings - Ad hoc payments,5118,Chris Curtis,True,2024-08-06,,Monetary,This was for support with the party's polling during the election campaign,4800.00,64.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10562
10560,"Payment received on 25 August 2024 - £1,000.00",8538,2024-08-29,2024-09-02,,Employment and earnings - Ad hoc payments,146,Barry Gardiner,True,2024-08-25,,Monetary,Television appearance,1000.00,8.00,including preparation,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10560
10465,"Payment received on 13 August 2024 - £1,179.32",6031,2024-08-14,2024-09-02,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2024-08-13,,Monetary,fee for legal work undertaken prior to entering Parliament,1179.32,6.00,- number of hours is estimated for legal advice provided prior to entering Parliament,True,Prosperity Law LLP,False,"Vantage Point, 4 Hardman Street, Spinningfields, Manchester M3 3HF",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10465
10481,"Payment received on 23 July 2024 - £1,500.00",5193,2024-08-15,2024-09-02,,Employment and earnings - Ad hoc payments,4475,Suella Braverman,True,2024-07-23,,Monetary,for two articles,1500.00,5.00,approximate,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10481
10625,"Payment received on 23 August 2024 - £3,019.32",10624,2024-09-02,2024-09-02,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2024-08-23,,Monetary,,3019.32,8.00,This number is an estimate,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10625
10622,"Payment received on 29 August 2024 - £13,000.00",9233,2024-09-02,2024-09-02,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2024-08-29,,Monetary,,13000.00,8.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10622
10419,"Payment expected for services on 21 July 2024 - £1,000.00",8538,2024-07-31,2024-08-31,,Employment and earnings - Ad hoc payments,146,Barry Gardiner,False,2024-07-21,,Monetary,,1000.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10419
10591,Payment received on 14 August 2024 - £56.23,6249,2024-08-29,2024-08-30,2024-09-30,Employment and earnings - Ad hoc payments,5244,Chris Hinchliff,True,2024-08-14,,Monetary,Final closing payment from North Herts Council,56.23,0.00,This payment solely relates to unpaid allowances accrued prior to receipt of my request to defer all of my allowances from North Herts Council,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10591
10407,Payment expected for services on 19 July 2024 - £400.00,7122,2024-08-09,2024-08-28,,Employment and earnings - Ad hoc payments,5227,Jas Athwal,False,2024-07-19,,Monetary,for being the executive member of London Councils lead for crime and community safety and violence against women and girls.,400.00,4.00,estimated number of hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10407
10393,"Payment received on 08 August 2024 - £10,869.22",7406,2024-08-08,2024-08-28,,Employment and earnings - Ad hoc payments,5254,Alison Hume,True,2024-08-08,,Monetary,Royalties,10869.22,0.00,no additional hours,True,BBC,False,"BBC Broadcasting House, Portland Place, London W1A 1AA",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10393
7184,"Payment received on 24 July 2024 - £2,423.60",7183,2024-07-24,2024-08-24,,Employment and earnings - Ad hoc payments,5210,Tom Hayes,True,2024-07-24,,Monetary,Final payment in employed position.,2423.60,0.00,"No additional hours worked, income related to unused annual leave.",False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/7184
9229,Payment received on 25 July 2024 - £853.34,8916,2024-08-04,2024-08-04,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2024-07-25,,Monetary,,853.34,28.00,Estimated amount of hours worked,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/9229
8044,"Payment received on 31 July 2024 - £4,342.08",8042,2024-07-29,2024-08-04,,Employment and earnings - Ad hoc payments,5186,Bradley Thomas,True,2024-07-31,,Monetary,Actual amount to cover owed salary for July until my resignation following my election to Parliament.,4342.08,30.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/8044
9626,"Payment expected for services on 14 June 2023 - £4,000.00",9624,2024-08-03,2024-08-04,,Employment and earnings - Ad hoc payments,5204,Sarah Sackman,False,2023-06-14,,Monetary,,4000.00,30.00,Estimated,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/9626
9628,"Payment expected for services on 30 June 2023 - £2,012.50",9627,2024-08-03,2024-08-04,,Employment and earnings - Ad hoc payments,5204,Sarah Sackman,False,2023-06-30,,Monetary,,2012.50,10.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/9628
9947,Payment received on 31 July 2024 - £143.32,9945,2024-08-03,2024-08-04,,Employment and earnings - Ad hoc payments,5257,Rachel Blake,True,2024-07-31,,Monetary,,143.32,0.00,"After I was elected, I requested that LB Tower Hamlets stop paying my Cllr allowance. £143.32 is the income from 1 July - 4th July. I have now resigned as a Councillor.",False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/9947
9569,"Payment received on 25 July 2024 - £1,125.87",8216,2024-08-02,2024-08-04,,Employment and earnings - Ad hoc payments,5220,Tristan Osborne,True,2024-07-25,,Monetary,Two weeks allowance for Cabinet member and Councillor,1125.87,80.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/9569
9162,"Payment received on 22 July 2024 - £2,500.00",9158,2024-08-01,2024-08-04,,Employment and earnings - Ad hoc payments,5109,Chris Bloore,True,2024-07-22,,Monetary,,2500.00,0.00,no hours since my election,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/9162
9258,"Payment received on 31 July 2024 - £16,597.22",9240,2024-08-04,2024-08-04,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2024-07-31,,Monetary,,16597.22,24.00,24 hours per month estimated,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/9258
7758,"Payment received on 23 July 2024 - £2,645.64",7757,2024-07-29,2024-08-04,,Employment and earnings - Ad hoc payments,5243,Andrew Pakes,True,2024-07-23,,Monetary,,2645.64,0.00,No additional hours since my election. This is final settlement on holiday pay following my election to Parliament,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/7758
9191,Payment received on 31 July 2024 - £776.92,9152,2024-08-02,2024-08-04,,Employment and earnings - Ad hoc payments,5154,Sarah Hall,True,2024-07-31,,Monetary,Final payment,776.92,38.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/9191
9335,"Payment expected for services on 02 July 2024 - £1,000.00",9333,2024-08-02,2024-08-04,,Employment and earnings - Ad hoc payments,373,David Davis,False,2024-07-02,,Monetary,For a TV interview,1000.00,1.00,,False,,False,,,True,Donated by the Member to the recipient,Charity,,https://interests-api.parliament.uk/api/v1/Interests/9335
8850,"Payment expected for services on 15 February 2024 - £7,800.00",8847,2024-08-01,2024-08-04,,Employment and earnings - Ad hoc payments,5076,Blair McDougall,False,2024-02-15,,Monetary,"This is for work with democratic activists done across the three different country programmes for Belarus, Serbia and Kosovo. The amount received may vary slightly due to currency exchange.",7800.00,104.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/8850
8608,Payment received on 31 July 2024 - £541.98,8606,2024-07-31,2024-08-04,,Employment and earnings - Ad hoc payments,4673,Jo Platt,True,2024-07-31,,Monetary,,541.98,0.80,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/8608
9690,Payment received on 31 July 2024 - £974.67,6359,2024-08-02,2024-08-04,,Employment and earnings - Ad hoc payments,5249,Ellie Chowns,True,2024-07-31,,Monetary,Final payment. I will no longer accept the allowance. This payment will be repaid.,974.67,60.00,approximate,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/9690
10372,"Payment received on 26 August 2024 - £1,327.07",7517,2024-08-04,2024-08-04,,Employment and earnings - Ad hoc payments,5114,Kirsty McNeill,True,2024-08-26,,Monetary,,1327.07,0.00,None since my election,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10372
10376,Payment received on 24 July 2024 - £116.40,10356,2024-08-04,2024-08-04,,Employment and earnings - Ad hoc payments,5275,Graeme Downie,True,2024-07-24,,Monetary,,116.40,10.00,Estimated Hours.  This is pro-rata payment until I was elected on 4 July for being on NHS Fife Board in my role as Fife Council Health & Social Care Spokesperson.,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10376
10396,"Payment received on 26 July 2024 - £1,269.69",6700,2024-08-04,2024-08-04,,Employment and earnings - Ad hoc payments,5302,Noah Law,True,2024-07-26,,Monetary,Final payment,1269.69,24.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10396
10404,Payment received on 19 July 2024 - £250.00,3680,2024-08-04,2024-08-04,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2024-07-19,,Monetary,,250.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10404
9454,"Payment received on 19 July 2024 - £6,652.98",9450,2024-08-02,2024-08-04,,Employment and earnings - Ad hoc payments,5175,Mr Alex Barros-Curtis,True,2024-07-19,,Monetary,This is a final payment and includes one-off payments owed to me,6652.98,48.00,approximately,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/9454
9481,"Payment received on 25 July 2024 - £1,900.00",9001,2024-08-02,2024-08-04,,Employment and earnings - Ad hoc payments,5311,Harriet Cross,True,2024-07-25,,Monetary,Final payment to reflect in-lieu payment for pro-rata annual leave/holiday not taken,1900.00,0.00,None since my election,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/9481
9013,"Payment received on 21 July 2024 - £7,588.42",9012,2024-08-01,2024-08-04,,Employment and earnings - Ad hoc payments,5192,Helena Dollimore,True,2024-07-21,,Monetary,Final payment,7588.42,0.00,none since my election,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/9013
8006,"Payment received on 22 July 2024 - £5,601.01",8004,2024-08-29,2024-08-04,,Employment and earnings - Ad hoc payments,5188,Tracy Gilbert,True,2024-07-22,,Monetary,Final payment,5601.01,40.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/8006
9385,"Payment received on 25 July 2024 - £2,136.35",6292,2024-08-02,2024-08-04,,Employment and earnings - Ad hoc payments,5361,James McMurdock,True,2024-07-25,,Monetary,"Final payment for part of month. Funds received here relate to standard final payment of funds due relating to this last period (Salary, unpaid leave, employment benefits.)",2136.35,0.00,None since my election,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/9385
10307,"Payment received on 15 July 2024 - £2,279.00",7434,2024-08-05,2024-08-04,,Employment and earnings - Ad hoc payments,5038,Anneliese Midgley,True,2024-07-15,,Monetary,Final payment,2279.00,0.00,None since my election,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10307
6822,"Payment received on 15 July 2024 - £1,074.32",6768,2024-07-29,2024-08-04,,Employment and earnings - Ad hoc payments,5031,Mark Ferguson,True,2024-07-15,,Monetary,Final payment for previous employment. Includes unpaid outstanding annual leave.,1074.32,0.00,None since my election.,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/6822
7663,Payment received on 24 July 2024 - £875.00,4353,2024-07-26,2024-08-04,,Employment and earnings - Ad hoc payments,3991,Jesse Norman,True,2024-07-24,,Monetary,Advance on first publication,875.00,0.00,,True,Isis Publishing Ltd,False,"The Green Bradgate Road, Anstey, Leicester, Leicestershire, LE7 7FU",,True,Paid direct to the recipient by the payer,Charity,,https://interests-api.parliament.uk/api/v1/Interests/7663
9786,Payment received on 08 August 2024 - £328.41,5989,2024-08-03,2024-08-04,,Employment and earnings - Ad hoc payments,5067,Tony Vaughan,True,2024-08-08,,Monetary,Exact. Doughty Street Chambers will take around 20% of this sum.,328.41,3.00,approximately,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/9786
10351,Payment received on 31 August 2024 - £417.69,8832,2024-08-04,2024-08-04,,Employment and earnings - Ad hoc payments,5070,Lisa Smart,True,2024-08-31,,Monetary,Final payment,417.69,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10351
6754,"Payment received on 18 July 2024 - £1,338.50",6753,2024-08-04,2024-08-04,,Employment and earnings - Ad hoc payments,5275,Graeme Downie,True,2024-07-18,,Monetary,,1338.50,35.00,Estimated number of hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/6754
8444,"Payment received on 28 March 2024 - £1,149.45",4251,2024-07-31,2024-08-04,,Employment and earnings - Ad hoc payments,4657,Anneliese Dodds,True,2024-03-28,,Monetary,,1149.45,0.00,no additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/8444
10139,Payment received on 17 July 2024 - £982.50,6799,2024-08-04,2024-08-04,,Employment and earnings - Ad hoc payments,5129,Martin McCluskey,True,2024-07-17,,Monetary,Final payment,982.50,50.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10139
9781,Payment received on 19 July 2024 - £120.00,5988,2024-08-03,2024-08-04,,Employment and earnings - Ad hoc payments,5067,Tony Vaughan,True,2024-07-19,,Monetary,,120.00,0.30,Work undertaken prior to 4 July 2024,True,Confidential,False,Kingsley Napley LLP 20 Bonhill Street London EC2A 4DN,Law firm,False,,,,https://interests-api.parliament.uk/api/v1/Interests/9781
10471,"Payment received on 30 July 2024 - £1,887.91",6762,2024-08-02,2024-08-04,,Employment and earnings - Ad hoc payments,5346,Calum Miller,True,2024-07-30,,Monetary,This was a final payment following the termination of my contract on my election.,1887.91,20.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10471
9047,"Payment received on 31 July 2024 - £2,407.62",8344,2024-08-01,2024-08-04,,Employment and earnings - Ad hoc payments,5108,Sam Rushworth,True,2024-07-31,,Monetary,Final payment,2407.62,63.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/9047
8896,"Payment received on 12 July 2024 - £1,450.00",8895,2024-08-01,2024-08-04,,Employment and earnings - Ad hoc payments,5281,Anna Dixon,True,2024-07-12,,Monetary,,1450.00,10.00,I charged a fixed sum for a coaching session which could last up to 2 hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/8896
9711,"Payment received on 26 July 2024 - £1,700.00",9699,2024-08-02,2024-08-04,,Employment and earnings - Ad hoc payments,5307,Dr Beccy Cooper,True,2024-07-26,,Monetary,This was monthly payment for being a Member of the LGA Improvement and Innovation Board. The amount is approximate after tax for the previous 12 months,1700.00,30.00,"This is an estimation of hours, based on committee hours and prep time. As payment was monthly, the payment date is the last received payment date",False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/9711
10080,Payment received on 31 July 2024 - £548.39,6268,2024-08-04,2024-08-04,,Employment and earnings - Ad hoc payments,5050,Lewis Cocking,True,2024-07-31,,Monetary,Last week of pay being Deputy PCC,548.39,37.50,Some was taken as holiday.,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10080
